anio,Pais,edad,promedio
1997,Malta,25-34 anios,8.37
1997,Malta,35-54 anios,3.56
1997,Malta,55-74 anios,1.64
1997,Malta,75+ anios,11.76
1997,Mauritius,05-14 anios,1.04
1997,Mauritius,15-24 anios,13.07
1997,Mauritius,25-34 anios,15.97
1997,Mauritius,35-54 anios,15.99
1997,Mauritius,55-74 anios,12.74
1997,Mauritius,75+ anios,9.3
1997,Mexico,05-14 anios,0.49
1997,Mexico,15-24 anios,5.69
1997,Mexico,25-34 anios,5.42
1997,Mexico,35-54 anios,4.52
1997,Mexico,55-74 anios,4.24
1997,Mexico,75+ anios,6.61
1997,Netherlands,05-14 anios,0.58
1997,Netherlands,15-24 anios,7.92
1997,Netherlands,25-34 anios,11.43
1997,Netherlands,35-54 anios,12.84
1997,Netherlands,55-74 anios,12.77
1997,Netherlands,75+ anios,19.34
1997,New Zealand,05-14 anios,1.39
1997,New Zealand,15-24 anios,26.16
1997,New Zealand,25-34 anios,26.43
1997,New Zealand,35-54 anios,15.78
1997,New Zealand,55-74 anios,12.88
1997,New Zealand,75+ anios,13.01
1997,Norway,05-14 anios,0.53
1997,Norway,15-24 anios,12.59
1997,Norway,25-34 anios,12.19
1997,Norway,35-54 anios,16.2
1997,Norway,55-74 anios,16.4
1997,Norway,75+ anios,17.16
1997,Panama,05-14 anios,0.16
1997,Panama,15-24 anios,5.7
1997,Panama,25-34 anios,9.91
1997,Panama,35-54 anios,7.63
1997,Panama,55-74 anios,5.74
1997,Panama,75+ anios,12.04
1997,Paraguay,05-14 anios,0.78
1997,Paraguay,15-24 anios,4.6
1997,Paraguay,25-34 anios,4.36
1997,Paraguay,35-54 anios,3
1997,Paraguay,55-74 anios,3.57
1997,Paraguay,75+ anios,1.3
1997,Philippines,05-14 anios,0.09
1997,Philippines,15-24 anios,1.73
1997,Philippines,25-34 anios,2.17
1997,Philippines,35-54 anios,1.5
1997,Philippines,55-74 anios,1.87
1997,Philippines,75+ anios,2.3
1997,Portugal,05-14 anios,0.17
1997,Portugal,15-24 anios,2.75
1997,Portugal,25-34 anios,5.23
1997,Portugal,35-54 anios,5.67
1997,Portugal,55-74 anios,10.98
1997,Portugal,75+ anios,20.89
1997,Puerto Rico,05-14 anios,0.16
1997,Puerto Rico,15-24 anios,6.06
1997,Puerto Rico,25-34 anios,6.99
1997,Puerto Rico,35-54 anios,12.66
1997,Puerto Rico,55-74 anios,11.28
1997,Puerto Rico,75+ anios,9.16
1997,Republic of Korea,05-14 anios,0.97
1997,Republic of Korea,15-24 anios,10.29
1997,Republic of Korea,25-34 anios,14.94
1997,Republic of Korea,35-54 anios,17.46
1997,Republic of Korea,55-74 anios,21.88
1997,Republic of Korea,75+ anios,39.3
1997,Romania,05-14 anios,0.63
1997,Romania,15-24 anios,6.72
1997,Romania,25-34 anios,12.48
1997,Romania,35-54 anios,21.12
1997,Romania,55-74 anios,18
1997,Romania,75+ anios,17.59
1997,Russian Federation,05-14 anios,1.88
1997,Russian Federation,15-24 anios,31.38
1997,Russian Federation,25-34 anios,46.18
1997,Russian Federation,35-54 anios,53.2
1997,Russian Federation,55-74 anios,48.32
1997,Russian Federation,75+ anios,46.93
1997,Saint Lucia,05-14 anios,0
1997,Saint Lucia,15-24 anios,7.17
1997,Saint Lucia,25-34 anios,4.17
1997,Saint Lucia,35-54 anios,10.73
1997,Saint Lucia,55-74 anios,13.99
1997,Saint Lucia,75+ anios,18.66
1997,Saint Vincent and Grenadines,05-14 anios,0
1997,Saint Vincent and Grenadines,15-24 anios,4.51
1997,Saint Vincent and Grenadines,25-34 anios,5.75
1997,Saint Vincent and Grenadines,35-54 anios,5.09
1997,Saint Vincent and Grenadines,55-74 anios,0
1997,Saint Vincent and Grenadines,75+ anios,0
1997,Singapore,05-14 anios,0.87
1997,Singapore,15-24 anios,5.81
1997,Singapore,25-34 anios,12.77
1997,Singapore,35-54 anios,11.01
1997,Singapore,55-74 anios,14.9
1997,Singapore,75+ anios,53.28
1997,Slovakia,05-14 anios,0.12
1997,Slovakia,15-24 anios,6.05
1997,Slovakia,25-34 anios,10.1
1997,Slovakia,35-54 anios,20.43
1997,Slovakia,55-74 anios,17.42
1997,Slovakia,75+ anios,21.12
1997,Slovenia,05-14 anios,1.64
1997,Slovenia,15-24 anios,15.22
1997,Slovenia,25-34 anios,26.69
1997,Slovenia,35-54 anios,42.75
1997,Slovenia,55-74 anios,44.67
1997,Slovenia,75+ anios,52.69
1997,South Africa,05-14 anios,0
1997,South Africa,15-24 anios,0.31
1997,South Africa,25-34 anios,0.36
1997,South Africa,35-54 anios,0.33
1997,South Africa,55-74 anios,0.53
1997,South Africa,75+ anios,0.99
1997,Spain,05-14 anios,0.33
1997,Spain,15-24 anios,5.26
1997,Spain,25-34 anios,7.91
1997,Spain,35-54 anios,8.64
1997,Spain,55-74 anios,12.9
1997,Spain,75+ anios,25.24
1997,Sri Lanka,05-14 anios,2.39
1997,Sri Lanka,15-24 anios,43.98
1997,Sri Lanka,25-34 anios,47.86
1997,Sri Lanka,35-54 anios,41.31
1997,Sri Lanka,55-74 anios,40.06
1997,Sri Lanka,75+ anios,58.96
1997,Suriname,05-14 anios,3.04
1997,Suriname,15-24 anios,8.69
1997,Suriname,25-34 anios,10.07
1997,Suriname,35-54 anios,8.68
1997,Suriname,55-74 anios,11.58
1997,Suriname,75+ anios,13.09
1997,Sweden,05-14 anios,0.53
1997,Sweden,15-24 anios,9.14
1997,Sweden,25-34 anios,13.29
1997,Sweden,35-54 anios,19.29
1997,Sweden,55-74 anios,18.69
1997,Sweden,75+ anios,19.45
1997,Switzerland,05-14 anios,0.36
1997,Switzerland,15-24 anios,14.5
1997,Switzerland,25-34 anios,16.7
1997,Switzerland,35-54 anios,22.63
1997,Switzerland,55-74 anios,25.39
1997,Switzerland,75+ anios,46.24
1997,Thailand,05-14 anios,0
1997,Thailand,15-24 anios,10.03
1997,Thailand,25-34 anios,11.45
1997,Thailand,35-54 anios,8.37
1997,Thailand,55-74 anios,6.4
1997,Thailand,75+ anios,5.95
1997,Trinidad and Tobago,05-14 anios,0.76
1997,Trinidad and Tobago,15-24 anios,15.93
1997,Trinidad and Tobago,25-34 anios,21.44
1997,Trinidad and Tobago,35-54 anios,16.39
1997,Trinidad and Tobago,55-74 anios,17.92
1997,Trinidad and Tobago,75+ anios,16.82
1997,Turkmenistan,05-14 anios,1.08
1997,Turkmenistan,15-24 anios,13.89
1997,Turkmenistan,25-34 anios,11.63
1997,Turkmenistan,35-54 anios,10.24
1997,Turkmenistan,55-74 anios,8.23
1997,Turkmenistan,75+ anios,4.07
1997,Ukraine,05-14 anios,1.07
1997,Ukraine,15-24 anios,15.89
1997,Ukraine,25-34 anios,30.64
1997,Ukraine,35-54 anios,43.44
1997,Ukraine,55-74 anios,44.9
1997,Ukraine,75+ anios,38.98
1997,United Kingdom,05-14 anios,0.09
1997,United Kingdom,15-24 anios,6.83
1997,United Kingdom,25-34 anios,10.74
1997,United Kingdom,35-54 anios,9.62
1997,United Kingdom,55-74 anios,6.88
1997,United Kingdom,75+ anios,8.4
1997,United States,05-14 anios,0.79
1997,United States,15-24 anios,11.44
1997,United States,25-34 anios,14.32
1997,United States,35-54 anios,15.04
1997,United States,55-74 anios,13.91
1997,United States,75+ anios,19.68
1997,Uruguay,05-14 anios,0.38
1997,Uruguay,15-24 anios,11.23
1997,Uruguay,25-34 anios,16.08
1997,Uruguay,35-54 anios,15.37
1997,Uruguay,55-74 anios,26.62
1997,Uruguay,75+ anios,35.15
1997,Uzbekistan,05-14 anios,0.74
1997,Uzbekistan,15-24 anios,8.81
1997,Uzbekistan,25-34 anios,10.86
1997,Uzbekistan,35-54 anios,12.32
1997,Uzbekistan,55-74 anios,11.65
1997,Uzbekistan,75+ anios,8.81
1998,Albania,05-14 anios,0.4
1998,Albania,15-24 anios,10.84
1998,Albania,25-34 anios,6.98
1998,Albania,35-54 anios,5
1998,Albania,55-74 anios,4.03
1998,Albania,75+ anios,4.41
1998,Antigua and Barbuda,05-14 anios,0
1998,Antigua and Barbuda,15-24 anios,0
1998,Antigua and Barbuda,25-34 anios,0
1998,Antigua and Barbuda,35-54 anios,0
1998,Antigua and Barbuda,55-74 anios,0
1998,Antigua and Barbuda,75+ anios,0
1998,Argentina,05-14 anios,0.53
1998,Argentina,15-24 anios,6.84
1998,Argentina,25-34 anios,6.05
1998,Argentina,35-54 anios,8.05
1998,Argentina,55-74 anios,13.24
1998,Argentina,75+ anios,18.3
1998,Armenia,05-14 anios,0.13
1998,Armenia,15-24 anios,0.61
1998,Armenia,25-34 anios,1.23
1998,Armenia,35-54 anios,3.04
1998,Armenia,55-74 anios,4.03
1998,Armenia,75+ anios,3.63
1998,Australia,05-14 anios,0.3
1998,Australia,15-24 anios,16.62
1998,Australia,25-34 anios,23.91
1998,Australia,35-54 anios,18.16
1998,Australia,55-74 anios,13.34
1998,Australia,75+ anios,13.77
1998,Austria,05-14 anios,0.85
1998,Austria,15-24 anios,12.82
1998,Austria,25-34 anios,16.07
1998,Austria,35-54 anios,23.58
1998,Austria,55-74 anios,28.83
1998,Austria,75+ anios,45.45
1998,Azerbaijan,05-14 anios,0.06
1998,Azerbaijan,15-24 anios,0.37
1998,Azerbaijan,25-34 anios,0.86
1998,Azerbaijan,35-54 anios,1.57
1998,Azerbaijan,55-74 anios,1.34
1998,Azerbaijan,75+ anios,1.5
1998,Bahamas,05-14 anios,0
1998,Bahamas,15-24 anios,0
1998,Bahamas,25-34 anios,3.99
1998,Bahamas,35-54 anios,1.44
1998,Bahamas,55-74 anios,0
1998,Bahamas,75+ anios,0
1998,Bahrain,05-14 anios,0
1998,Bahrain,15-24 anios,0
1998,Bahrain,25-34 anios,0
1998,Bahrain,35-54 anios,0
1998,Bahrain,55-74 anios,0
1998,Bahrain,75+ anios,0
1998,Belarus,05-14 anios,1.1
1998,Belarus,15-24 anios,21.47
1998,Belarus,25-34 anios,39.71
1998,Belarus,35-54 anios,53.7
1998,Belarus,55-74 anios,49.55
1998,Belarus,75+ anios,38.06
1998,Belgium,05-14 anios,0.57
1998,Belgium,15-24 anios,13.34
1998,Belgium,25-34 anios,19.38
1998,Belgium,35-54 anios,27.44
1998,Belgium,55-74 anios,23.88
1998,Belgium,75+ anios,38.55
1998,Belize,05-14 anios,0
1998,Belize,15-24 anios,4.24
1998,Belize,25-34 anios,11.67
1998,Belize,35-54 anios,11.12
1998,Belize,55-74 anios,14.03
1998,Belize,75+ anios,0
1998,Brazil,05-14 anios,0.27
1998,Brazil,15-24 anios,4.34
1998,Brazil,25-34 anios,5.78
1998,Brazil,35-54 anios,6.26
1998,Brazil,55-74 anios,7.38
1998,Brazil,75+ anios,10.67
1998,Bulgaria,05-14 anios,1.19
1998,Bulgaria,15-24 anios,10.43
1998,Bulgaria,25-34 anios,11.41
1998,Bulgaria,35-54 anios,16.92
1998,Bulgaria,55-74 anios,28.3
1998,Bulgaria,75+ anios,76.5
1998,Canada,05-14 anios,1.13
1998,Canada,15-24 anios,13.76
1998,Canada,25-34 anios,15.39
1998,Canada,35-54 anios,16.9
1998,Canada,55-74 anios,13.1
1998,Canada,75+ anios,12.29
1998,Chile,05-14 anios,0.28
1998,Chile,15-24 anios,7.55
1998,Chile,25-34 anios,9.53
1998,Chile,35-54 anios,9.83
1998,Chile,55-74 anios,11.15
1998,Chile,75+ anios,12.44
1998,Colombia,05-14 anios,0.97
1998,Colombia,15-24 anios,9.86
1998,Colombia,25-34 anios,7.48
1998,Colombia,35-54 anios,5.48
1998,Colombia,55-74 anios,6.64
1998,Colombia,75+ anios,8.26
1998,Costa Rica,05-14 anios,0.74
1998,Costa Rica,15-24 anios,7.08
1998,Costa Rica,25-34 anios,10.42
1998,Costa Rica,35-54 anios,8.52
1998,Costa Rica,55-74 anios,7.22
1998,Costa Rica,75+ anios,10.69
1998,Croatia,05-14 anios,0.8
1998,Croatia,15-24 anios,12.25
1998,Croatia,25-34 anios,16.29
1998,Croatia,35-54 anios,26.24
1998,Croatia,55-74 anios,44.62
1998,Croatia,75+ anios,55.76
1998,Cuba,05-14 anios,0.35
1998,Cuba,15-24 anios,12.05
1998,Cuba,25-34 anios,15.23
1998,Cuba,35-54 anios,22.18
1998,Cuba,55-74 anios,37.69
1998,Cuba,75+ anios,70.44
1998,Czech Republic,05-14 anios,0.62
1998,Czech Republic,15-24 anios,9.44
1998,Czech Republic,25-34 anios,13.7
1998,Czech Republic,35-54 anios,22.3
1998,Czech Republic,55-74 anios,20.69
1998,Czech Republic,75+ anios,36.34
1998,Denmark,05-14 anios,0.33
1998,Denmark,15-24 anios,6.67
1998,Denmark,25-34 anios,12.34
1998,Denmark,35-54 anios,20.43
1998,Denmark,55-74 anios,19.68
1998,Denmark,75+ anios,29.93
1998,Ecuador,05-14 anios,0.93
1998,Ecuador,15-24 anios,9.41
1998,Ecuador,25-34 anios,7.34
1998,Ecuador,35-54 anios,4.73
1998,Ecuador,55-74 anios,3.33
1998,Ecuador,75+ anios,4.93
1998,El Salvador,05-14 anios,1.24
1998,El Salvador,15-24 anios,18.19
1998,El Salvador,25-34 anios,15.49
1998,El Salvador,35-54 anios,11.23
1998,El Salvador,55-74 anios,7.69
1998,El Salvador,75+ anios,4.93
1998,Estonia,05-14 anios,2.98
1998,Estonia,15-24 anios,21.01
1998,Estonia,25-34 anios,31.83
1998,Estonia,35-54 anios,53.02
1998,Estonia,55-74 anios,50.16
1998,Estonia,75+ anios,35.11
1998,Finland,05-14 anios,0.77
1998,Finland,15-24 anios,18.91
1998,Finland,25-34 anios,30.65
1998,Finland,35-54 anios,32.81
1998,Finland,55-74 anios,29.98
1998,Finland,75+ anios,26.03
1998,France,05-14 anios,0.25
1998,France,15-24 anios,8.5
1998,France,25-34 anios,16.72
1998,France,35-54 anios,24.96
1998,France,55-74 anios,24.49
1998,France,75+ anios,41.39
1998,Georgia,05-14 anios,0
1998,Georgia,15-24 anios,3.14
1998,Georgia,25-34 anios,3.23
1998,Georgia,35-54 anios,3.95
1998,Georgia,55-74 anios,5.94
1998,Georgia,75+ anios,6.17
1998,Germany,05-14 anios,0.55
1998,Germany,15-24 anios,8.22
1998,Germany,25-34 anios,11.92
1998,Germany,35-54 anios,16.93
1998,Germany,55-74 anios,19.59
1998,Germany,75+ anios,32.48
1998,Greece,05-14 anios,0.08
1998,Greece,15-24 anios,1.7
1998,Greece,25-34 anios,4.64
1998,Greece,35-54 anios,3.94
1998,Greece,55-74 anios,6.15
1998,Greece,75+ anios,6.52
1998,Guatemala,05-14 anios,0.29
1998,Guatemala,15-24 anios,3.39
1998,Guatemala,25-34 anios,3.09
1998,Guatemala,35-54 anios,2.86
1998,Guatemala,55-74 anios,2.14
1998,Guatemala,75+ anios,6.05
1998,Guyana,05-14 anios,1.18
1998,Guyana,15-24 anios,3.41
1998,Guyana,25-34 anios,6.3
1998,Guyana,35-54 anios,9.3
1998,Guyana,55-74 anios,11.54
1998,Guyana,75+ anios,0
1998,Hungary,05-14 anios,0.4
1998,Hungary,15-24 anios,10.99
1998,Hungary,25-34 anios,24.07
1998,Hungary,35-54 anios,50.13
1998,Hungary,55-74 anios,41.66
1998,Hungary,75+ anios,73.77
1998,Iceland,05-14 anios,0
1998,Iceland,15-24 anios,14.14
1998,Iceland,25-34 anios,14.64
1998,Iceland,35-54 anios,16.32
1998,Iceland,55-74 anios,10.3
1998,Iceland,75+ anios,14.73
1998,Ireland,05-14 anios,0.34
1998,Ireland,15-24 anios,19.45
1998,Ireland,25-34 anios,21.47
1998,Ireland,35-54 anios,18.14
1998,Ireland,55-74 anios,12.3
1998,Ireland,75+ anios,7.76
1998,Israel,05-14 anios,0.27
1998,Israel,15-24 anios,6.22
1998,Israel,25-34 anios,6.17
1998,Israel,35-54 anios,5.39
1998,Israel,55-74 anios,10.32
1998,Israel,75+ anios,19.42
1998,Italy,05-14 anios,0.25
1998,Italy,15-24 anios,4.71
1998,Italy,25-34 anios,7.19
1998,Italy,35-54 anios,7.67
1998,Italy,55-74 anios,11.6
1998,Italy,75+ anios,20.12
1998,Japan,05-14 anios,0.72
1998,Japan,15-24 anios,12.23
1998,Japan,25-34 anios,19.69
1998,Japan,35-54 anios,30.75
1998,Japan,55-74 anios,39.56
1998,Japan,75+ anios,46.19
1998,Kazakhstan,05-14 anios,2.07
1998,Kazakhstan,15-24 anios,27.66
1998,Kazakhstan,25-34 anios,38.46
1998,Kazakhstan,35-54 anios,46.38
1998,Kazakhstan,55-74 anios,45.98
1998,Kazakhstan,75+ anios,38.33
1998,Kiribati,05-14 anios,4.71
1998,Kiribati,15-24 anios,13.84
1998,Kiribati,25-34 anios,0
1998,Kiribati,35-54 anios,6.6
1998,Kiribati,55-74 anios,0
1998,Kiribati,75+ anios,0
1998,Kuwait,05-14 anios,0
1998,Kuwait,15-24 anios,1.38
1998,Kuwait,25-34 anios,3.08
1998,Kuwait,35-54 anios,2.41
1998,Kuwait,55-74 anios,1.13
1998,Kuwait,75+ anios,0
1998,Kyrgyzstan,05-14 anios,1.8
1998,Kyrgyzstan,15-24 anios,12.51
1998,Kyrgyzstan,25-34 anios,17.54
1998,Kyrgyzstan,35-54 anios,17.08
1998,Kyrgyzstan,55-74 anios,21.91
1998,Kyrgyzstan,75+ anios,13.35
1998,Latvia,05-14 anios,1.68
1998,Latvia,15-24 anios,21.51
1998,Latvia,25-34 anios,34.2
1998,Latvia,35-54 anios,56.33
1998,Latvia,55-74 anios,42.2
1998,Latvia,75+ anios,41.46
1998,Lithuania,05-14 anios,0.55
1998,Lithuania,15-24 anios,27.04
1998,Lithuania,25-34 anios,45.54
1998,Lithuania,35-54 anios,71.47
1998,Lithuania,55-74 anios,61.48
1998,Lithuania,75+ anios,52.35
1998,Luxembourg,05-14 anios,1.94
1998,Luxembourg,15-24 anios,10.39
1998,Luxembourg,25-34 anios,12.99
1998,Luxembourg,35-54 anios,21.61
1998,Luxembourg,55-74 anios,18.88
1998,Luxembourg,75+ anios,28.4
1998,Malta,05-14 anios,0
1998,Malta,15-24 anios,0
1998,Malta,25-34 anios,2.1
1998,Malta,35-54 anios,6.12
1998,Malta,55-74 anios,6.53
1998,Malta,75+ anios,0
1998,Mauritius,05-14 anios,1.03
1998,Mauritius,15-24 anios,16.76
1998,Mauritius,25-34 anios,26.79
1998,Mauritius,35-54 anios,18.03
1998,Mauritius,55-74 anios,10.83
1998,Mauritius,75+ anios,4.46
1998,Mexico,05-14 anios,0.54
1998,Mexico,15-24 anios,5.23
1998,Mexico,25-34 anios,5.51
1998,Mexico,35-54 anios,4.3
1998,Mexico,55-74 anios,4.15
1998,Mexico,75+ anios,7.13
1998,Netherlands,05-14 anios,0.47
1998,Netherlands,15-24 anios,5.78
1998,Netherlands,25-34 anios,11.84
1998,Netherlands,35-54 anios,12.47
1998,Netherlands,55-74 anios,12.69
1998,Netherlands,75+ anios,17.84
1998,New Zealand,05-14 anios,2.23
1998,New Zealand,15-24 anios,25.91
1998,New Zealand,25-34 anios,23.36
1998,New Zealand,35-54 anios,16.6
1998,New Zealand,55-74 anios,15.39
1998,New Zealand,75+ anios,13.67
1998,Norway,05-14 anios,0.87
1998,Norway,15-24 anios,15.88
1998,Norway,25-34 anios,16.95
1998,Norway,35-54 anios,15.03
1998,Norway,55-74 anios,15.94
1998,Norway,75+ anios,10.49
1998,Panama,05-14 anios,0
1998,Panama,15-24 anios,7.95
1998,Panama,25-34 anios,7.83
1998,Panama,35-54 anios,6.19
1998,Panama,55-74 anios,9.51
1998,Panama,75+ anios,6.62
1998,Paraguay,05-14 anios,0.54
1998,Paraguay,15-24 anios,4.74
1998,Paraguay,25-34 anios,3.47
1998,Paraguay,35-54 anios,3.88
1998,Paraguay,55-74 anios,4.8
1998,Paraguay,75+ anios,6.25
1998,Philippines,05-14 anios,0.14
1998,Philippines,15-24 anios,1.87
1998,Philippines,25-34 anios,2.2
1998,Philippines,35-54 anios,1.57
1998,Philippines,55-74 anios,1.94
1998,Philippines,75+ anios,2.62
1998,Portugal,05-14 anios,0.09
1998,Portugal,15-24 anios,2.27
1998,Portugal,25-34 anios,3.67
1998,Portugal,35-54 anios,4.98
1998,Portugal,55-74 anios,10.34
1998,Portugal,75+ anios,18.35
1998,Puerto Rico,05-14 anios,0.49
1998,Puerto Rico,15-24 anios,8.03
1998,Puerto Rico,25-34 anios,10.89
1998,Puerto Rico,35-54 anios,11.95
1998,Puerto Rico,55-74 anios,11.19
1998,Puerto Rico,75+ anios,18.33
1998,Republic of Korea,05-14 anios,1.1
1998,Republic of Korea,15-24 anios,12.31
1998,Republic of Korea,25-34 anios,19.73
1998,Republic of Korea,35-54 anios,26.05
1998,Republic of Korea,55-74 anios,32.67
1998,Republic of Korea,75+ anios,48.76
1998,Romania,05-14 anios,0.61
1998,Romania,15-24 anios,6.13
1998,Romania,25-34 anios,11.39
1998,Romania,35-54 anios,21.69
1998,Romania,55-74 anios,17.94
1998,Romania,75+ anios,17.9
1998,Russian Federation,05-14 anios,1.91
1998,Russian Federation,15-24 anios,30.54
1998,Russian Federation,25-34 anios,43.13
1998,Russian Federation,35-54 anios,49.25
1998,Russian Federation,55-74 anios,44.83
1998,Russian Federation,75+ anios,44.61
1998,Saint Lucia,05-14 anios,0
1998,Saint Lucia,15-24 anios,0
1998,Saint Lucia,25-34 anios,8.28
1998,Saint Lucia,35-54 anios,13.65
1998,Saint Lucia,55-74 anios,0
1998,Saint Lucia,75+ anios,36.5
1998,Saint Vincent and Grenadines,05-14 anios,0
1998,Saint Vincent and Grenadines,15-24 anios,0
1998,Saint Vincent and Grenadines,25-34 anios,17.47
1998,Saint Vincent and Grenadines,35-54 anios,19.37
1998,Saint Vincent and Grenadines,55-74 anios,20.18
1998,Saint Vincent and Grenadines,75+ anios,32.67
1998,Serbia,05-14 anios,0.44
1998,Serbia,15-24 anios,8.69
1998,Serbia,25-34 anios,13.82
1998,Serbia,35-54 anios,20.09
1998,Serbia,55-74 anios,32.41
1998,Serbia,75+ anios,66.91
1998,Singapore,05-14 anios,0.64
1998,Singapore,15-24 anios,8.7
1998,Singapore,25-34 anios,11.35
1998,Singapore,35-54 anios,10.07
1998,Singapore,55-74 anios,21.52
1998,Singapore,75+ anios,53.19
1998,Slovakia,05-14 anios,0.25
1998,Slovakia,15-24 anios,7.97
1998,Slovakia,25-34 anios,11.29
1998,Slovakia,35-54 anios,22.15
1998,Slovakia,55-74 anios,16.53
1998,Slovakia,75+ anios,16.6
1998,Slovenia,05-14 anios,2.12
1998,Slovenia,15-24 anios,24.56
1998,Slovenia,25-34 anios,23.13
1998,Slovenia,35-54 anios,41.89
1998,Slovenia,55-74 anios,45.61
1998,Slovenia,75+ anios,51.56
1998,South Africa,05-14 anios,0.05
1998,South Africa,15-24 anios,0.57
1998,South Africa,25-34 anios,0.65
1998,South Africa,35-54 anios,0.59
1998,South Africa,55-74 anios,0.55
1998,South Africa,75+ anios,1.14
1998,Spain,05-14 anios,0.19
1998,Spain,15-24 anios,4.84
1998,Spain,25-34 anios,8.37
1998,Spain,35-54 anios,8.23
1998,Spain,55-74 anios,12.42
1998,Spain,75+ anios,22.77
1998,Sri Lanka,05-14 anios,2.64
1998,Sri Lanka,15-24 anios,35.59
1998,Sri Lanka,25-34 anios,42.48
1998,Sri Lanka,35-54 anios,41.04
1998,Sri Lanka,55-74 anios,40.7
1998,Sri Lanka,75+ anios,61
1998,Suriname,05-14 anios,0
1998,Suriname,15-24 anios,3.7
1998,Suriname,25-34 anios,13.82
1998,Suriname,35-54 anios,11.43
1998,Suriname,55-74 anios,6.87
1998,Suriname,75+ anios,12.71
1998,Sweden,05-14 anios,0.26
1998,Sweden,15-24 anios,8.14
1998,Sweden,25-34 anios,12.29
1998,Sweden,35-54 anios,18.19
1998,Sweden,55-74 anios,21.19
1998,Sweden,75+ anios,24.23
1998,Switzerland,05-14 anios,0.59
1998,Switzerland,15-24 anios,13.87
1998,Switzerland,25-34 anios,16.84
1998,Switzerland,35-54 anios,21.8
1998,Switzerland,55-74 anios,28.47
1998,Switzerland,75+ anios,45.23
1998,Thailand,05-14 anios,0.6
1998,Thailand,15-24 anios,11.6
1998,Thailand,25-34 anios,13.57
1998,Thailand,35-54 anios,9.28
1998,Thailand,55-74 anios,8.25
1998,Thailand,75+ anios,5.59
1998,Trinidad and Tobago,05-14 anios,1.57
1998,Trinidad and Tobago,15-24 anios,13.5
1998,Trinidad and Tobago,25-34 anios,20.3
1998,Trinidad and Tobago,35-54 anios,22.59
1998,Trinidad and Tobago,55-74 anios,12.9
1998,Trinidad and Tobago,75+ anios,23.04
1998,Turkmenistan,05-14 anios,1.45
1998,Turkmenistan,15-24 anios,14.07
1998,Turkmenistan,25-34 anios,11.52
1998,Turkmenistan,35-54 anios,16.36
1998,Turkmenistan,55-74 anios,8.92
1998,Turkmenistan,75+ anios,16.1
1998,Ukraine,05-14 anios,1.1
1998,Ukraine,15-24 anios,17.08
1998,Ukraine,25-34 anios,30.01
1998,Ukraine,35-54 anios,42.77
1998,Ukraine,55-74 anios,44.52
1998,Ukraine,75+ anios,38.48
1998,United Kingdom,05-14 anios,0.08
1998,United Kingdom,15-24 anios,6.73
1998,United Kingdom,25-34 anios,12.44
1998,United Kingdom,35-54 anios,9.93
1998,United Kingdom,55-74 anios,7.51
1998,United Kingdom,75+ anios,7.53
1998,United States,05-14 anios,0.83
1998,United States,15-24 anios,11.11
1998,United States,25-34 anios,13.84
1998,United States,35-54 anios,15.13
1998,United States,55-74 anios,13.54
